MachineKey,StoreKey,MachineType,MachineName,MachineDescription,VendorName,MachineOS,MachineSource,MachineHardware,MachineSoftware,Status,ServiceStartDate,DecommissionDate,LastModifiedDate
83,9,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-08-18 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
84,9,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-08-18 00:00:00.000,2014-06-16 00:00:00.000,2009-07-10 00:00:00.000
85,9,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-08-18 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
86,9,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-08-18 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
87,9,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-08-18 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
88,9,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-08-18 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
89,9,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-08-18 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
90,9,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-08-18 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
91,10,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-09-19 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
92,10,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-09-19 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
93,10,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-09-19 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
94,10,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-09-19 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
95,10,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-09-19 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
96,10,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-09-19 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
97,10,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-09-19 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
98,10,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-09-19 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
99,10,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-09-19 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
100,10,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-09-19 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
101,10,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-09-19 00:00:00.000,2010-06-16 00:00:00.000,2009-07-06 00:00:00.000
102,10,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-09-19 00:00:00.000,2011-06-17 00:00:00.000,2009-07-06 00:00:00.000
103,11,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-10-20 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
104,11,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-10-20 00:00:00.000,2014-06-16 00:00:00.000,2009-07-10 00:00:00.000
105,11,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-10-20 00:00:00.000,2010-06-16 00:00:00.000,2009-07-10 00:00:00.000
106,11,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-10-20 00:00:00.000,2011-06-17 00:00:00.000,2009-07-10 00:00:00.000
107,11,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-10-20 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
108,11,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-10-20 00:00:00.000,2014-06-16 00:00:00.000,2009-07-10 00:00:00.000
109,11,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-10-20 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
110,11,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-10-20 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
111,11,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-10-20 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
112,11,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-10-20 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
113,12,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-11-21 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
114,12,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-11-21 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
115,12,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-11-21 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
116,12,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-11-21 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
117,12,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-11-21 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
118,12,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-11-21 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
119,12,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-11-21 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
120,12,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-11-21 00:00:00.000,2014-06-16 00:00:00.000,2009-07-06 00:00:00.000
121,13,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-12-22 00:00:00.000,2010-06-16 00:00:00.000,2009-07-06 00:00:00.000
122,13,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-12-22 00:00:00.000,2011-06-17 00:00:00.000,2009-07-06 00:00:00.000
123,13,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-12-22 00:00:00.000,2015-01-01 00:00:00.000,2009-07-06 00:00:00.000
124,13,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-12-22 00:00:00.000,2014-06-16 00:00:00.000,2009-07-06 00:00:00.000
125,13,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-12-22 00:00:00.000,2010-06-16 00:00:00.000,2009-07-10 00:00:00.000
126,13,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-12-22 00:00:00.000,2011-06-17 00:00:00.000,2009-07-10 00:00:00.000
127,13,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-12-22 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
128,13,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-12-22 00:00:00.000,2014-06-16 00:00:00.000,2009-07-10 00:00:00.000
129,13,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-12-22 00:00:00.000,2010-06-16 00:00:00.000,2009-07-10 00:00:00.000
130,13,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-12-22 00:00:00.000,2011-06-17 00:00:00.000,2009-07-10 00:00:00.000
131,13,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-12-22 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
132,13,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-12-22 00:00:00.000,2014-06-16 00:00:00.000,2009-07-10 00:00:00.000
133,14,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2006-01-23 00:00:00.000,2010-06-16 00:00:00.000,2009-07-10 00:00:00.000
134,14,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2006-01-23 00:00:00.000,2011-06-17 00:00:00.000,2009-07-10 00:00:00.000
135,14,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2006-01-23 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
136,14,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2006-01-23 00:00:00.000,2014-06-16 00:00:00.000,2009-07-10 00:00:00.000
137,14,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2006-01-23 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
138,14,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2006-01-23 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
139,14,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2006-01-23 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
140,14,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2006-01-23 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
141,14,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2006-01-23 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
142,14,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2006-01-23 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
143,15,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-02-24 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
144,15,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-02-24 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
145,15,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-02-24 00:00:00.000,2010-06-16 00:00:00.000,2009-06-16 00:00:00.000
146,15,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-02-24 00:00:00.000,2011-06-17 00:00:00.000,2009-06-17 00:00:00.000
147,15,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-02-24 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
148,15,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-02-24 00:00:00.000,2014-06-16 00:00:00.000,2009-06-16 00:00:00.000
149,15,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-02-24 00:00:00.000,2010-06-16 00:00:00.000,2009-07-06 00:00:00.000
150,15,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-02-24 00:00:00.000,2011-06-17 00:00:00.000,2009-07-06 00:00:00.000
151,16,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-01-25 00:00:00.000,2015-01-01 00:00:00.000,2009-07-10 00:00:00.000
152,16,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-01-25 00:00:00.000,2014-06-16 00:00:00.000,2009-07-06 00:00:00.000
153,16,POS01,Fabrikam Point of Sale 4-in-1,"Kit contains one convenient box, barcode scanner, receipt printer, cash drawer and keyboard.","Fabrikam, Inc.",Linux2.6,Store,"15"" LCD screen; 4 USB ports (USB 1.0)",Linux2.6,Used,2004-01-25 00:00:00.000,2010-06-16 00:00:00.000,2009-07-06 00:00:00.000
