ITSLAkey,DateKey,StoreKey,MachineKey,OutageKey,OutageStartTime,OutageEndTime,DownTime
319,2007-01-04,304,2896,445,2007-01-04 03:24:00,2007-01-04 03:58:00,34
320,2007-02-23,33,327,305,2007-02-23 10:22:00,2007-02-23 10:28:00,6
321,2007-05-10,169,1356,426,2007-05-10 12:17:00,2007-05-10 12:47:00,30
322,2007-01-15,155,1214,381,2007-01-15 01:04:00,2007-01-15 01:38:00,34
323,2007-02-10,197,1633,542,2007-02-10 05:57:00,2007-02-10 06:04:00,7
324,2007-11-24,9,84,381,2007-11-24 18:07:00,2007-11-24 18:58:00,51
325,2007-06-25,267,2232,309,2007-06-25 10:43:00,2007-06-25 11:31:00,48
326,2007-10-28,149,1161,375,2007-10-28 16:43:00,2007-10-28 17:23:00,40
327,2007-11-26,297,1929,489,2007-11-26 13:18:00,2007-11-26 13:43:00,25
328,2007-01-17,295,2277,415,2007-01-17 15:34:00,2007-01-17 16:09:00,35
329,2007-07-04,212,2770,555,2007-07-04 01:40:00,2007-07-04 01:45:00,5
330,2007-10-04,134,1010,398,2007-10-04 15:39:00,2007-10-04 16:22:00,43
331,2007-02-19,155,1217,582,2007-02-19 17:33:00,2007-02-20 00:20:00,407
332,2007-07-09,102,698,325,2007-07-09 17:15:00,2007-07-09 18:02:00,47
333,2007-06-21,221,2443,313,2007-06-21 15:54:00,2007-06-21 16:28:00,34
334,2007-09-08,135,1023,429,2007-09-08 17:18:00,2007-09-08 18:12:00,54
335,2007-05-20,202,2082,437,2007-05-20 10:55:00,2007-05-20 11:51:00,56
336,2007-07-08,237,2494,394,2007-07-08 05:39:00,2007-07-08 06:25:00,46
337,2007-01-12,204,1670,542,2007-01-12 17:05:00,2007-01-12 17:59:00,54
338,2007-10-14,225,1751,357,2007-10-14 02:02:00,2007-10-14 02:58:00,56
339,2007-05-03,126,933,536,2007-05-03 05:29:00,2007-05-03 06:20:00,51
340,2007-11-13,105,732,401,2007-11-13 16:25:00,2007-11-13 17:16:00,51
341,2007-03-11,29,288,565,2007-03-11 15:36:00,2007-03-11 15:49:00,13
342,2007-08-25,49,2349,380,2007-08-25 16:06:00,2007-08-25 17:05:00,59
343,2007-05-08,305,2682,521,2007-05-08 18:24:00,2007-05-08 18:49:00,25
344,2007-12-21,160,1271,582,2007-12-21 06:14:00,2007-12-21 08:35:00,141
345,2007-12-29,300,2668,420,2007-12-29 14:25:00,2007-12-29 14:37:00,12
346,2007-11-08,29,286,365,2007-11-08 04:23:00,2007-11-08 05:06:00,43
347,2007-02-28,31,307,545,2007-02-28 15:02:00,2007-02-28 15:42:00,40
348,2007-12-16,114,810,563,2007-12-16 06:29:00,2007-12-16 06:36:00,7
349,2007-05-08,302,2301,344,2007-05-08 01:18:00,2007-05-08 02:08:00,50
350,2007-01-25,181,1479,355,2007-01-25 01:38:00,2007-01-25 02:19:00,41
351,2007-06-21,126,926,555,2007-06-21 19:41:00,2007-06-21 20:00:00,19
352,2007-03-10,52,2383,361,2007-03-10 06:14:00,2007-03-10 06:56:00,42
353,2007-05-18,92,611,586,2007-05-18 03:37:00,2007-05-18 03:55:00,18
354,2007-04-28,288,2259,296,2007-04-28 20:51:00,2007-04-28 21:15:00,24
355,2007-05-19,278,2610,468,2007-05-19 11:50:00,2007-05-19 12:31:00,41
356,2007-05-24,12,114,342,2007-05-24 10:30:00,2007-05-24 11:26:00,56
357,2007-08-16,41,2318,477,2007-08-16 00:04:00,2007-08-16 00:14:00,10
358,2007-12-08,179,1464,506,2007-12-08 09:17:00,2007-12-08 10:13:00,56
359,2007-08-11,86,548,530,2007-08-11 17:57:00,2007-08-11 18:56:00,59
360,2007-01-26,158,1246,594,2007-01-26 03:50:00,2007-01-27 02:33:00,1363
361,2007-03-03,187,1540,500,2007-03-03 00:59:00,2007-03-03 01:00:00,1
362,2007-12-20,155,1222,487,2007-12-20 10:05:00,2007-12-20 10:39:00,34
363,2007-08-16,209,1687,523,2007-08-16 16:37:00,2007-08-16 17:19:00,42
364,2007-12-22,36,1951,431,2007-12-22 03:19:00,2007-12-22 03:41:00,22
365,2007-11-07,173,1402,425,2007-11-07 12:44:00,2007-11-07 12:54:00,10
366,2007-02-12,282,1860,394,2007-02-12 02:16:00,2007-02-12 03:14:00,58
367,2007-05-09,254,2531,518,2007-05-09 08:06:00,2007-05-09 08:11:00,5
368,2007-04-14,300,2663,385,2007-04-14 01:29:00,2007-04-14 01:53:00,24
369,2007-01-04,157,1241,522,2007-01-04 02:31:00,2007-01-04 03:11:00,40
370,2007-11-21,31,307,423,2007-11-21 17:45:00,2007-11-21 17:50:00,5
371,2007-09-04,125,916,444,2007-09-04 17:16:00,2007-09-04 17:24:00,8
372,2007-10-14,224,1743,466,2007-10-14 03:00:00,2007-10-14 03:49:00,49
373,2007-11-23,176,1425,437,2007-11-23 08:08:00,2007-11-23 08:52:00,44
374,2007-08-31,35,2309,416,2007-08-31 14:08:00,2007-08-31 14:16:00,8
375,2007-01-11,9,88,538,2007-01-11 16:51:00,2007-01-11 17:37:00,46
376,2007-11-09,82,507,576,2007-11-09 09:32:00,2007-11-09 13:25:00,233
377,2007-10-26,155,1221,488,2007-10-26 17:35:00,2007-10-26 18:00:00,25
378,2007-04-27,44,2027,473,2007-04-27 09:52:00,2007-04-27 10:06:00,14
379,2007-05-08,78,470,404,2007-05-08 08:21:00,2007-05-08 08:54:00,33
380,2007-10-02,210,2765,424,2007-10-02 05:34:00,2007-10-02 05:58:00,24
381,2007-09-14,32,313,324,2007-09-14 20:23:00,2007-09-14 20:42:00,19
382,2007-04-19,135,1015,552,2007-04-19 14:24:00,2007-04-19 14:27:00,3
383,2007-03-18,242,2819,455,2007-03-18 09:54:00,2007-03-18 10:23:00,29
384,2007-01-30,89,581,368,2007-01-30 00:07:00,2007-01-30 00:08:00,1
385,2007-01-25,137,1042,569,2007-01-25 12:43:00,2007-01-25 13:38:00,55
386,2007-03-11,95,624,475,2007-03-11 05:20:00,2007-03-11 05:24:00,4
387,2007-02-02,119,864,343,2007-02-02 13:32:00,2007-02-02 14:05:00,33
388,2007-06-06,74,432,565,2007-06-06 12:55:00,2007-06-06 13:52:00,57
389,2007-08-27,72,407,533,2007-08-27 04:55:00,2007-08-27 05:03:00,8
390,2007-04-13,18,175,432,2007-04-13 10:42:00,2007-04-13 11:27:00,45
391,2007-08-02,139,1059,463,2007-08-02 03:10:00,2007-08-02 03:40:00,30
392,2007-05-03,188,1547,553,2007-05-03 17:19:00,2007-05-03 18:00:00,41
393,2007-05-18,204,1666,586,2007-05-18 12:36:00,2007-05-19 08:04:00,1168
394,2007-12-03,1,10,448,2007-12-03 01:30:00,2007-12-03 01:50:00,20
395,2007-12-14,218,1722,485,2007-12-14 20:42:00,2007-12-14 21:09:00,27
396,2007-10-25,221,2436,588,2007-10-25 20:54:00,2007-10-26 08:48:00,714
397,2007-06-04,137,1040,571,2007-06-04 08:16:00,2007-06-04 09:13:00,57
398,2007-09-14,72,412,545,2007-09-14 02:54:00,2007-09-14 03:01:00,7
399,2007-05-23,11,104,308,2007-05-23 18:53:00,2007-05-23 19:43:00,50
400,2007-02-24,132,988,473,2007-02-24 20:08:00,2007-02-24 20:55:00,47
401,2007-05-21,63,2739,504,2007-05-21 19:19:00,2007-05-21 20:01:00,42
402,2007-02-05,69,394,391,2007-02-05 16:42:00,2007-02-05 17:20:00,38
403,2007-09-05,62,2718,566,2007-09-05 07:22:00,2007-09-05 08:11:00,49
404,2007-02-23,70,2050,487,2007-02-23 01:46:00,2007-02-23 02:30:00,44
405,2007-05-23,243,2828,474,2007-05-23 00:16:00,2007-05-23 00:48:00,32
406,2007-10-29,72,408,485,2007-10-29 11:54:00,2007-10-29 12:21:00,27
407,2007-04-15,11,111,328,2007-04-15 08:15:00,2007-04-15 08:35:00,20
408,2007-07-16,288,2258,333,2007-07-16 03:58:00,2007-07-16 04:37:00,39
409,2007-07-11,10,92,490,2007-07-11 09:49:00,2007-07-11 10:48:00,59
410,2007-09-06,249,1809,326,2007-09-06 02:42:00,2007-09-06 03:32:00,50
411,2007-04-12,6,54,567,2007-04-12 02:06:00,2007-04-12 03:01:00,55
412,2007-01-09,72,409,461,2007-01-09 18:56:00,2007-01-09 19:51:00,55
413,2007-04-17,264,2560,314,2007-04-17 03:10:00,2007-04-17 03:16:00,6
414,2007-05-28,176,1424,560,2007-05-28 09:57:00,2007-05-28 10:29:00,32
415,2007-12-22,7,71,557,2007-12-22 04:02:00,2007-12-22 04:31:00,29
416,2007-08-25,202,2079,419,2007-08-25 08:36:00,2007-08-25 09:07:00,31
417,2007-04-05,111,782,463,2007-04-05 15:32:00,2007-04-05 16:07:00,35
418,2007-07-07,19,182,551,2007-07-07 01:58:00,2007-07-07 02:33:00,35
419,2007-09-24,117,831,585,2007-09-24 18:37:00,2007-09-24 21:55:00,198
420,2007-10-31,250,1824,540,2007-10-31 06:40:00,2007-10-31 07:23:00,43
421,2007-03-30,2,22,567,2007-03-30 04:04:00,2007-03-30 04:31:00,27
422,2007-04-24,206,2418,549,2007-04-24 17:48:00,2007-04-24 18:08:00,20
423,2007-07-06,108,750,341,2007-07-06 05:20:00,2007-07-06 05:38:00,18
424,2007-12-28,74,431,528,2007-12-28 12:02:00,2007-12-28 12:06:00,4
425,2007-02-10,242,2815,393,2007-02-10 07:12:00,2007-02-10 07:17:00,5
426,2007-01-14,184,1508,585,2007-01-14 10:42:00,2007-01-15 09:26:00,1364
427,2007-11-24,72,405,338,2007-11-24 04:24:00,2007-11-24 04:35:00,11
428,2007-12-25,77,456,554,2007-12-25 11:46:00,2007-12-25 12:28:00,42
429,2007-12-02,149,1160,365,2007-12-02 10:43:00,2007-12-02 11:36:00,53
430,2007-06-16,128,946,355,2007-06-16 08:56:00,2007-06-16 09:02:00,6
431,2007-01-05,159,1261,478,2007-01-05 03:34:00,2007-01-05 04:33:00,59
432,2007-05-24,186,1528,444,2007-05-24 07:25:00,2007-05-24 08:00:00,35
433,2007-05-08,161,1275,436,2007-05-08 08:52:00,2007-05-08 09:36:00,44
434,2007-08-05,287,1896,355,2007-08-05 11:10:00,2007-08-05 11:51:00,41
435,2007-09-16,172,1392,345,2007-09-16 06:35:00,2007-09-16 06:49:00,14
436,2007-05-14,99,664,530,2007-05-14 17:23:00,2007-05-14 17:36:00,13
437,2007-04-20,31,302,436,2007-04-20 02:45:00,2007-04-20 03:08:00,23
438,2007-02-28,28,277,521,2007-02-28 07:12:00,2007-02-28 07:58:00,46
439,2007-04-17,295,2274,484,2007-04-17 13:19:00,2007-04-17 13:23:00,4
440,2007-06-26,128,943,413,2007-06-26 15:29:00,2007-06-26 16:12:00,43
441,2007-05-18,236,2142,301,2007-05-18 11:39:00,2007-05-18 12:31:00,52
442,2007-07-09,95,627,558,2007-07-09 20:11:00,2007-07-09 21:10:00,59
443,2007-06-20,120,867,538,2007-06-20 01:03:00,2007-06-20 01:39:00,36
444,2007-01-10,162,1286,485,2007-01-10 04:11:00,2007-01-10 04:52:00,41
445,2007-10-16,139,1057,498,2007-10-16 20:03:00,2007-10-16 20:14:00,11
446,2007-06-19,231,1773,394,2007-06-19 13:23:00,2007-06-19 14:19:00,56
447,2007-09-02,83,521,456,2007-09-02 11:19:00,2007-09-02 12:18:00,59
448,2007-04-29,3,23,565,2007-04-29 10:48:00,2007-04-29 11:09:00,21
449,2007-11-05,15,146,527,2007-11-05 01:14:00,2007-11-05 02:01:00,47
450,2007-04-25,259,2198,366,2007-04-25 00:49:00,2007-04-25 01:06:00,17
451,2007-02-08,113,798,588,2007-02-08 04:12:00,2007-02-08 22:38:00,1106
452,2007-02-20,226,2459,579,2007-02-20 19:24:00,2007-02-21 00:59:00,335
453,2007-07-12,96,631,483,2007-07-12 04:16:00,2007-07-12 04:23:00,7
454,2007-08-27,237,2494,390,2007-08-27 13:12:00,2007-08-27 13:46:00,34
455,2007-04-09,55,2416,378,2007-04-09 20:24:00,2007-04-09 20:40:00,16
456,2007-05-05,295,2270,458,2007-05-05 12:49:00,2007-05-05 13:08:00,19
457,2007-12-26,118,851,347,2007-12-26 04:23:00,2007-12-26 04:43:00,20
458,2007-05-14,51,2367,514,2007-05-14 11:47:00,2007-05-14 11:59:00,12
459,2007-12-03,102,692,539,2007-12-03 04:44:00,2007-12-03 05:13:00,29
460,2007-12-05,236,2147,481,2007-12-05 04:59:00,2007-12-05 05:43:00,44
461,2007-01-17,264,2558,523,2007-01-17 17:47:00,2007-01-17 18:26:00,39
462,2007-08-01,300,2662,318,2007-08-01 04:59:00,2007-08-01 05:10:00,11
463,2007-05-21,201,1662,336,2007-05-21 07:33:00,2007-05-21 07:37:00,4
464,2007-09-15,111,781,553,2007-09-15 07:14:00,2007-09-15 07:21:00,7
465,2007-06-20,288,2254,325,2007-06-20 08:34:00,2007-06-20 09:31:00,57
466,2007-08-21,89,573,358,2007-08-21 02:31:00,2007-08-21 02:49:00,18
467,2007-11-14,86,552,576,2007-11-14 06:59:00,2007-11-14 07:22:00,23
468,2007-10-10,140,1064,548,2007-10-10 04:50:00,2007-10-10 05:33:00,43
469,2007-05-05,112,785,485,2007-05-05 19:11:00,2007-05-05 19:56:00,45
470,2007-10-12,59,2692,335,2007-10-12 13:19:00,2007-10-12 13:54:00,35
471,2007-09-25,110,765,520,2007-09-25 01:13:00,2007-09-25 02:01:00,48
472,2007-03-24,298,1942,517,2007-03-24 19:43:00,2007-03-24 19:46:00,3
473,2007-06-19,151,1178,530,2007-06-19 19:56:00,2007-06-19 20:16:00,20
474,2007-08-24,50,2362,371,2007-08-24 20:03:00,2007-08-24 20:21:00,18
475,2007-01-06,59,2693,425,2007-01-06 14:18:00,2007-01-06 14:36:00,18
476,2007-02-26,13,126,514,2007-02-26 18:37:00,2007-02-26 18:54:00,17
477,2007-07-20,248,2844,465,2007-07-20 05:30:00,2007-07-20 06:05:00,35
478,2007-05-19,149,1157,476,2007-05-19 14:12:00,2007-05-19 15:01:00,49
479,2007-06-22,16,153,577,2007-06-22 13:10:00,2007-06-22 14:10:00,60
480,2007-04-11,98,654,365,2007-04-11 04:07:00,2007-04-11 04:14:00,7
481,2007-07-03,28,278,445,2007-07-03 13:19:00,2007-07-03 13:42:00,23
482,2007-12-31,130,971,356,2007-12-31 13:23:00,2007-12-31 14:10:00,47
483,2007-09-24,111,778,594,2007-09-24 17:13:00,2007-09-24 21:36:00,263
484,2007-06-11,105,729,301,2007-06-11 16:10:00,2007-06-11 16:42:00,32
485,2007-01-18,86,551,379,2007-01-18 14:21:00,2007-01-18 15:14:00,53
486,2007-09-07,97,652,505,2007-09-07 04:13:00,2007-09-07 04:45:00,32
487,2007-09-14,29,284,358,2007-09-14 18:30:00,2007-09-14 18:49:00,19
488,2007-12-16,135,1017,546,2007-12-16 11:55:00,2007-12-16 12:00:00,5
489,2007-11-21,131,977,315,2007-11-21 13:33:00,2007-11-21 14:16:00,43
490,2007-01-22,175,1421,452,2007-01-22 01:11:00,2007-01-22 02:01:00,50
491,2007-04-19,293,2263,416,2007-04-19 06:01:00,2007-04-19 06:50:00,49
492,2007-11-13,293,2263,473,2007-11-13 06:44:00,2007-11-13 07:22:00,38
493,2007-02-15,293,2263,444,2007-02-15 17:38:00,2007-02-15 18:14:00,36
494,2007-05-21,301,2295,502,2007-05-21 04:59:00,2007-05-21 05:38:00,39
495,2007-07-12,293,2262,334,2007-07-12 06:58:00,2007-07-12 07:56:00,58
496,2007-04-25,293,2261,332,2007-04-25 07:46:00,2007-04-25 08:04:00,18
497,2007-11-08,203,2088,395,2007-11-08 14:29:00,2007-11-08 14:38:00,9
498,2007-01-08,203,2088,586,2007-01-08 20:37:00,2007-01-09 06:15:00,578
499,2007-01-22,203,2088,379,2007-01-22 06:33:00,2007-01-22 06:46:00,13
500,2007-08-12,293,2261,558,2007-08-12 12:53:00,2007-08-12 13:02:00,9
501,2007-01-30,293,2261,574,2007-01-30 04:35:00,2007-01-30 20:05:00,930
502,2007-02-05,293,2261,348,2007-02-05 00:06:00,2007-02-05 00:52:00,46
503,2007-09-25,301,2293,548,2007-09-25 13:04:00,2007-09-25 13:35:00,31
504,2007-08-25,203,2091,521,2007-08-25 18:23:00,2007-08-25 18:24:00,1
505,2007-01-01,203,2091,342,2007-01-01 13:54:00,2007-01-01 14:11:00,17
506,2007-01-07,203,2091,554,2007-01-07 15:34:00,2007-01-07 16:13:00,39
507,2007-03-08,203,2091,504,2007-03-08 01:38:00,2007-03-08 02:37:00,59
508,2007-10-24,261,2209,578,2007-10-24 05:44:00,2007-10-25 05:37:00,1433
509,2007-08-12,301,2296,486,2007-08-12 00:12:00,2007-08-12 00:38:00,26
510,2007-04-25,301,2296,367,2007-04-25 02:48:00,2007-04-25 03:04:00,16
511,2007-02-27,301,2296,494,2007-02-27 16:57:00,2007-02-27 17:12:00,15
512,2007-01-14,301,2296,494,2007-01-14 17:18:00,2007-01-14 18:15:00,57
513,2007-05-29,301,2294,348,2007-05-29 09:59:00,2007-05-29 10:24:00,25
514,2007-05-30,293,2261,382,2007-05-30 11:29:00,2007-05-30 11:41:00,12
515,2007-01-12,293,2261,525,2007-01-12 00:19:00,2007-01-12 00:24:00,5
516,2007-07-03,301,2296,462,2007-07-03 07:57:00,2007-07-03 08:50:00,53
517,2007-02-25,301,2296,563,2007-02-25 07:48:00,2007-02-25 08:36:00,48
518,2007-12-27,45,2033,375,2007-12-27 02:37:00,2007-12-27 03:13:00,36
519,2007-06-28,301,2287,421,2007-06-28 05:57:00,2007-06-28 06:24:00,27
520,2007-03-21,301,2290,351,2007-03-21 05:44:00,2007-03-21 06:28:00,44
521,2007-09-12,301,2291,334,2007-09-12 09:44:00,2007-09-12 10:39:00,55
522,2007-06-26,293,2261,544,2007-06-26 13:57:00,2007-06-26 14:23:00,26
523,2007-09-23,234,2140,349,2007-09-23 20:20:00,2007-09-23 20:47:00,27
524,2007-08-22,203,2092,394,2007-08-22 01:21:00,2007-08-22 02:03:00,42
525,2007-07-03,301,2289,580,2007-07-03 15:38:00,2007-07-04 11:31:00,1193
526,2007-06-06,293,2265,324,2007-06-06 03:37:00,2007-06-06 03:56:00,19
527,2007-06-17,293,2262,476,2007-06-17 13:07:00,2007-06-17 13:49:00,42
528,2007-06-06,293,2267,339,2007-06-06 16:36:00,2007-06-06 17:17:00,41
529,2007-01-23,293,2267,518,2007-01-23 03:08:00,2007-01-23 03:42:00,34
530,2007-05-12,301,2287,580,2007-05-12 05:04:00,2007-05-12 10:46:00,342
531,2007-11-13,203,2096,417,2007-11-13 01:03:00,2007-11-13 01:32:00,29
532,2007-09-12,293,2263,331,2007-09-12 00:59:00,2007-09-12 01:18:00,19
533,2007-08-24,301,2292,319,2007-08-24 05:37:00,2007-08-24 06:32:00,55
534,2007-12-06,71,2061,471,2007-12-06 01:57:00,2007-12-06 02:30:00,33
535,2007-01-09,71,2061,430,2007-01-09 18:14:00,2007-01-09 19:01:00,47
536,2007-08-16,301,2291,507,2007-08-16 02:56:00,2007-08-16 03:41:00,45
537,2007-12-14,46,2046,474,2007-12-14 13:19:00,2007-12-14 14:15:00,56
538,2007-03-04,46,2046,393,2007-03-04 09:56:00,2007-03-04 10:38:00,42
539,2007-05-27,301,2294,340,2007-05-27 20:01:00,2007-05-27 20:17:00,16
540,2007-06-28,293,2268,375,2007-06-28 08:57:00,2007-06-28 09:33:00,36
541,2007-04-16,293,2260,500,2007-04-16 14:09:00,2007-04-16 14:23:00,14
542,2007-05-13,293,2269,501,2007-05-13 06:11:00,2007-05-13 06:27:00,16
543,2007-03-08,293,2269,306,2007-03-08 16:35:00,2007-03-08 17:21:00,46
544,2007-09-17,203,2089,573,2007-09-17 12:51:00,2007-09-18 01:18:00,747
545,2007-05-15,301,2296,506,2007-05-15 08:11:00,2007-05-15 08:28:00,17
546,2007-10-30,261,2211,592,2007-10-30 17:07:00,2007-10-31 03:32:00,625
547,2007-01-17,261,2211,549,2007-01-17 11:07:00,2007-01-17 12:00:00,53
548,2007-04-18,293,2264,516,2007-04-18 11:40:00,2007-04-18 12:19:00,39
549,2007-08-05,301,2287,517,2007-08-05 19:28:00,2007-08-05 19:46:00,18
550,2007-02-12,301,2287,294,2007-02-12 06:07:00,2007-02-12 07:00:00,53
551,2007-04-28,301,2293,364,2007-04-28 17:37:00,2007-04-28 17:41:00,4
552,2007-11-05,261,2214,345,2007-11-05 08:41:00,2007-11-05 09:09:00,28
553,2007-11-29,261,2206,554,2007-11-29 01:51:00,2007-11-29 02:02:00,11
554,2007-02-19,261,2206,589,2007-02-19 01:02:00,2007-02-20 00:04:00,1382
555,2007-09-23,293,2263,493,2007-09-23 16:50:00,2007-09-23 17:02:00,12
556,2007-08-30,203,2094,367,2007-08-30 19:32:00,2007-08-30 19:37:00,5
557,2007-06-25,293,2263,484,2007-06-25 14:48:00,2007-06-25 15:31:00,43
558,2007-01-27,293,2263,401,2007-01-27 13:37:00,2007-01-27 14:00:00,23
559,2007-06-08,301,2291,524,2007-06-08 05:45:00,2007-06-08 06:44:00,59
560,2007-11-26,203,2090,336,2007-11-26 16:02:00,2007-11-26 16:24:00,22
561,2007-06-05,293,2262,592,2007-06-05 18:05:00,2007-06-06 01:39:00,454
562,2007-11-17,301,2296,315,2007-11-17 18:31:00,2007-11-17 19:00:00,29
563,2007-05-09,301,2293,550,2007-05-09 05:51:00,2007-05-09 06:49:00,58
564,2007-03-26,301,2287,297,2007-03-26 18:15:00,2007-03-26 18:25:00,10
565,2007-11-27,45,2035,462,2007-11-27 14:34:00,2007-11-27 14:40:00,6
566,2007-03-21,301,2293,297,2007-03-21 07:04:00,2007-03-21 07:07:00,3
567,2007-05-16,301,2288,420,2007-05-16 04:48:00,2007-05-16 05:36:00,48
568,2007-03-29,301,2294,577,2007-03-29 05:25:00,2007-03-29 08:05:00,160
569,2007-12-17,301,2294,426,2007-12-17 16:03:00,2007-12-17 16:27:00,24
570,2007-01-11,301,2294,517,2007-01-11 14:07:00,2007-01-11 14:47:00,40
571,2007-06-02,293,2265,546,2007-06-02 07:28:00,2007-06-02 07:36:00,8
572,2007-02-18,293,2265,326,2007-02-18 09:21:00,2007-02-18 10:18:00,57
573,2007-05-15,293,2266,391,2007-05-15 09:37:00,2007-05-15 10:02:00,25
574,2007-10-22,234,2134,568,2007-10-22 08:29:00,2007-10-22 09:13:00,44
575,2007-08-10,293,2260,530,2007-08-10 02:10:00,2007-08-10 02:20:00,10
576,2007-11-14,293,2267,369,2007-11-14 14:20:00,2007-11-14 15:08:00,48
577,2007-01-07,293,2267,294,2007-01-07 03:17:00,2007-01-07 03:43:00,26
578,2007-06-26,293,2266,547,2007-06-26 11:09:00,2007-06-26 11:28:00,19
579,2007-12-18,46,2038,561,2007-12-18 06:26:00,2007-12-18 07:00:00,34
580,2007-02-20,46,2038,412,2007-02-20 19:43:00,2007-02-20 20:05:00,22
581,2007-12-24,203,2093,563,2007-12-24 05:26:00,2007-12-24 05:45:00,19
582,2007-04-09,293,2268,528,2007-04-09 18:05:00,2007-04-09 18:48:00,43
583,2007-04-21,301,2287,527,2007-04-21 02:14:00,2007-04-21 02:40:00,26
584,2007-10-20,272,2242,508,2007-10-20 12:25:00,2007-10-20 12:34:00,9
585,2007-01-16,272,2242,498,2007-01-16 14:56:00,2007-01-16 15:54:00,58
586,2007-07-11,301,2295,343,2007-07-11 15:20:00,2007-07-11 15:36:00,16
587,2007-01-30,301,2295,405,2007-01-30 00:12:00,2007-01-30 00:34:00,22
588,2007-10-11,301,2295,330,2007-10-11 00:24:00,2007-10-11 00:54:00,30
589,2007-02-23,301,2295,305,2007-02-23 16:50:00,2007-02-23 17:34:00,44
590,2007-04-23,301,2294,487,2007-04-23 05:36:00,2007-04-23 06:35:00,59
591,2007-07-31,301,2287,431,2007-07-31 02:53:00,2007-07-31 03:04:00,11
592,2007-06-24,293,2260,329,2007-06-24 18:16:00,2007-06-24 19:08:00,52
593,2007-07-04,293,2260,523,2007-07-04 15:59:00,2007-07-04 16:43:00,44
594,2007-01-31,293,2260,566,2007-01-31 06:08:00,2007-01-31 07:04:00,56
595,2007-08-14,301,2288,557,2007-08-14 04:01:00,2007-08-14 04:20:00,19
596,2007-08-03,301,2291,535,2007-08-03 09:45:00,2007-08-03 10:21:00,36
597,2007-12-24,299,2279,531,2007-12-24 07:03:00,2007-12-24 07:14:00,11
598,2007-05-08,293,2269,340,2007-05-08 19:58:00,2007-05-08 20:22:00,24
599,2007-04-13,301,2291,574,2007-04-13 00:13:00,2007-04-13 21:09:00,1256
600,2007-10-03,301,2289,423,2007-10-03 15:13:00,2007-10-03 15:39:00,26
601,2007-01-13,301,2289,588,2007-01-13 02:53:00,2007-01-13 06:10:00,197
602,2007-09-24,293,2263,444,2007-09-24 00:10:00,2007-09-24 00:35:00,25
603,2007-11-16,261,2209,410,2007-11-16 13:00:00,2007-11-16 13:12:00,12
604,2007-12-29,299,2280,487,2007-12-29 03:50:00,2007-12-29 04:05:00,15
605,2007-08-28,272,2240,453,2007-08-28 02:04:00,2007-08-28 02:44:00,40
606,2007-04-20,301,2288,486,2007-04-20 16:04:00,2007-04-20 16:54:00,50
607,2007-10-09,301,2287,563,2007-10-09 06:55:00,2007-10-09 07:04:00,9
608,2007-04-14,301,2291,379,2007-04-14 04:03:00,2007-04-14 04:38:00,35
609,2007-06-12,293,2262,294,2007-06-12 15:30:00,2007-06-12 16:01:00,31
610,2007-03-12,293,2262,392,2007-03-12 10:17:00,2007-03-12 11:14:00,57
611,2007-05-18,293,2265,377,2007-05-18 06:31:00,2007-05-18 07:07:00,36
612,2007-10-07,234,2140,532,2007-10-07 19:01:00,2007-10-07 19:42:00,41
613,2007-10-11,222,2124,347,2007-10-11 19:03:00,2007-10-11 19:26:00,23
614,2007-01-26,222,2124,463,2007-01-26 16:14:00,2007-01-26 16:45:00,31
615,2007-05-03,301,2287,305,2007-05-03 19:42:00,2007-05-03 19:59:00,17
616,2007-06-08,293,2262,532,2007-06-08 09:15:00,2007-06-08 09:59:00,44
617,2007-04-19,293,2269,516,2007-04-19 10:08:00,2007-04-19 10:50:00,42
618,2007-03-27,301,2292,522,2007-03-27 13:03:00,2007-03-27 13:55:00,52
619,2007-08-08,293,2264,466,2007-08-08 12:19:00,2007-08-08 12:28:00,9
620,2007-01-03,293,2264,512,2007-01-03 08:06:00,2007-01-03 08:56:00,50
621,2007-09-08,293,2269,573,2007-09-08 07:37:00,2007-09-08 13:52:00,375
622,2007-08-02,293,2260,412,2007-08-02 06:39:00,2007-08-02 07:15:00,36
623,2007-07-03,293,2262,305,2007-07-03 14:12:00,2007-07-03 14:17:00,5
624,2007-09-25,203,2091,359,2007-09-25 01:37:00,2007-09-25 02:29:00,52
625,2007-04-17,301,2292,494,2007-04-17 14:00:00,2007-04-17 14:01:00,1
626,2007-03-05,301,2292,369,2007-03-05 10:08:00,2007-03-05 10:53:00,45
627,2007-09-07,203,2092,447,2007-09-07 02:59:00,2007-09-07 03:19:00,20
628,2007-06-22,293,2263,328,2007-06-22 19:45:00,2007-06-22 20:41:00,56
629,2007-09-25,301,2290,585,2007-09-25 08:26:00,2007-09-25 16:41:00,495
630,2007-05-30,293,2260,424,2007-05-30 01:56:00,2007-05-30 02:35:00,39
631,2007-12-26,272,2238,350,2007-12-26 17:46:00,2007-12-26 18:34:00,48
632,2007-05-30,293,2265,541,2007-05-30 00:32:00,2007-05-30 00:46:00,14
633,2007-06-16,301,2293,399,2007-06-16 13:26:00,2007-06-16 13:50:00,24
634,2007-10-09,222,2128,415,2007-10-09 20:07:00,2007-10-09 20:53:00,46
635,2007-01-04,222,2128,426,2007-01-04 06:06:00,2007-01-04 06:58:00,52
636,2007-10-24,261,2208,526,2007-10-24 10:26:00,2007-10-24 11:04:00,38
