Date,DAY,DaySeq,MONTH,MONTH_NUMBER,RELATIVE_07_DAY_PERIOD,RELATIVE_30_DAY_PERIOD,RELATIVE_DAY,RELATIVE_MONTH,RELATIVE_WEEK,WEEK,YEAR,YEAR_MONTH,YEAR_MONTH_NUMBER,YEAR_WEEK
6/7/2019 0:00,6/7/2019 0:00,158,June,6,-190,-44,1896-04-26 00:00:00,-44,-192,6/1/2019 0:00,2019,6/1/2019 0:00,24233,2019-W23
6/8/2019 0:00,6/8/2019 0:00,159,June,6,-190,-44,1896-04-27 00:00:00,-44,-192,6/1/2019 0:00,2019,6/1/2019 0:00,24233,2019-W23
6/9/2019 0:00,6/9/2019 0:00,160,June,6,-190,-44,1896-04-28 00:00:00,-44,-191,6/8/2019 0:00,2019,6/1/2019 0:00,24233,2019-W24
6/10/2019 0:00,6/10/2019 0:00,161,June,6,-190,-44,1896-04-29 00:00:00,-44,-191,6/8/2019 0:00,2019,6/1/2019 0:00,24233,2019-W24
6/11/2019 0:00,6/11/2019 0:00,162,June,6,-190,-44,1896-04-30 00:00:00,-44,-191,6/8/2019 0:00,2019,6/1/2019 0:00,24233,2019-W24
6/12/2019 0:00,6/12/2019 0:00,163,June,6,-190,-44,1896-05-01 00:00:00,-44,-191,6/8/2019 0:00,2019,6/1/2019 0:00,24233,2019-W24
6/13/2019 0:00,6/13/2019 0:00,164,June,6,-190,-44,1896-05-02 00:00:00,-44,-191,6/8/2019 0:00,2019,6/1/2019 0:00,24233,2019-W24
6/14/2019 0:00,6/14/2019 0:00,165,June,6,-189,-44,1896-05-03 00:00:00,-44,-191,6/8/2019 0:00,2019,6/1/2019 0:00,24233,2019-W24
6/15/2019 0:00,6/15/2019 0:00,166,June,6,-189,-44,1896-05-04 00:00:00,-44,-191,6/8/2019 0:00,2019,6/1/2019 0:00,24233,2019-W24
6/16/2019 0:00,6/16/2019 0:00,167,June,6,-189,-44,1896-05-05 00:00:00,-44,-190,6/15/2019 0:00,2019,6/1/2019 0:00,24233,2019-W25
6/17/2019 0:00,6/17/2019 0:00,168,June,6,-189,-44,1896-05-06 00:00:00,-44,-190,6/15/2019 0:00,2019,6/1/2019 0:00,24233,2019-W25
6/18/2019 0:00,6/18/2019 0:00,169,June,6,-189,-44,1896-05-07 00:00:00,-44,-190,6/15/2019 0:00,2019,6/1/2019 0:00,24233,2019-W25
6/19/2019 0:00,6/19/2019 0:00,170,June,6,-189,-44,1896-05-08 00:00:00,-44,-190,6/15/2019 0:00,2019,6/1/2019 0:00,24233,2019-W25
6/20/2019 0:00,6/20/2019 0:00,171,June,6,-189,-44,1896-05-09 00:00:00,-44,-190,6/15/2019 0:00,2019,6/1/2019 0:00,24233,2019-W25
6/21/2019 0:00,6/21/2019 0:00,172,June,6,-188,-44,1896-05-10 00:00:00,-44,-190,6/15/2019 0:00,2019,6/1/2019 0:00,24233,2019-W25
6/22/2019 0:00,6/22/2019 0:00,173,June,6,-188,-44,1896-05-11 00:00:00,-44,-190,6/15/2019 0:00,2019,6/1/2019 0:00,24233,2019-W25
6/23/2019 0:00,6/23/2019 0:00,174,June,6,-188,-44,1896-05-12 00:00:00,-44,-189,6/22/2019 0:00,2019,6/1/2019 0:00,24233,2019-W26
6/24/2019 0:00,6/24/2019 0:00,175,June,6,-188,-44,1896-05-13 00:00:00,-44,-189,6/22/2019 0:00,2019,6/1/2019 0:00,24233,2019-W26
6/25/2019 0:00,6/25/2019 0:00,176,June,6,-188,-44,1896-05-14 00:00:00,-44,-189,6/22/2019 0:00,2019,6/1/2019 0:00,24233,2019-W26
6/26/2019 0:00,6/26/2019 0:00,177,June,6,-188,-44,1896-05-15 00:00:00,-44,-189,6/22/2019 0:00,2019,6/1/2019 0:00,24233,2019-W26
6/27/2019 0:00,6/27/2019 0:00,178,June,6,-188,-44,1896-05-16 00:00:00,-44,-189,6/22/2019 0:00,2019,6/1/2019 0:00,24233,2019-W26
6/28/2019 0:00,6/28/2019 0:00,179,June,6,-187,-44,1896-05-17 00:00:00,-44,-189,6/22/2019 0:00,2019,6/1/2019 0:00,24233,2019-W26
6/29/2019 0:00,6/29/2019 0:00,180,June,6,-187,-44,1896-05-18 00:00:00,-44,-189,6/22/2019 0:00,2019,6/1/2019 0:00,24233,2019-W26
6/30/2019 0:00,6/30/2019 0:00,181,June,6,-187,-44,1896-05-19 00:00:00,-44,-188,6/29/2019 0:00,2019,6/1/2019 0:00,24233,2019-W27
7/1/2019 0:00,7/1/2019 0:00,182,July,7,-187,-43,1896-05-20 00:00:00,-43,-188,6/29/2019 0:00,2019,7/1/2019 0:00,24234,2019-W27
7/2/2019 0:00,7/2/2019 0:00,183,July,7,-187,-43,1896-05-21 00:00:00,-43,-188,6/29/2019 0:00,2019,7/1/2019 0:00,24234,2019-W27
7/3/2019 0:00,7/3/2019 0:00,184,July,7,-187,-43,1896-05-22 00:00:00,-43,-188,6/29/2019 0:00,2019,7/1/2019 0:00,24234,2019-W27
7/4/2019 0:00,7/4/2019 0:00,185,July,7,-187,-43,1896-05-23 00:00:00,-43,-188,6/29/2019 0:00,2019,7/1/2019 0:00,24234,2019-W27
7/5/2019 0:00,7/5/2019 0:00,186,July,7,-186,-43,1896-05-24 00:00:00,-43,-188,6/29/2019 0:00,2019,7/1/2019 0:00,24234,2019-W27
7/6/2019 0:00,7/6/2019 0:00,187,July,7,-186,-43,1896-05-25 00:00:00,-43,-188,6/29/2019 0:00,2019,7/1/2019 0:00,24234,2019-W27
7/7/2019 0:00,7/7/2019 0:00,188,July,7,-186,-43,1896-05-26 00:00:00,-43,-187,7/6/2019 0:00,2019,7/1/2019 0:00,24234,2019-W28
7/8/2019 0:00,7/8/2019 0:00,189,July,7,-186,-43,1896-05-27 00:00:00,-43,-187,7/6/2019 0:00,2019,7/1/2019 0:00,24234,2019-W28
7/9/2019 0:00,7/9/2019 0:00,190,July,7,-186,-43,1896-05-28 00:00:00,-43,-187,7/6/2019 0:00,2019,7/1/2019 0:00,24234,2019-W28
7/10/2019 0:00,7/10/2019 0:00,191,July,7,-186,-43,1896-05-29 00:00:00,-43,-187,7/6/2019 0:00,2019,7/1/2019 0:00,24234,2019-W28
7/11/2019 0:00,7/11/2019 0:00,192,July,7,-186,-43,1896-05-30 00:00:00,-43,-187,7/6/2019 0:00,2019,7/1/2019 0:00,24234,2019-W28
7/12/2019 0:00,7/12/2019 0:00,193,July,7,-185,-43,1896-05-31 00:00:00,-43,-187,7/6/2019 0:00,2019,7/1/2019 0:00,24234,2019-W28
7/13/2019 0:00,7/13/2019 0:00,194,July,7,-185,-43,1896-06-01 00:00:00,-43,-187,7/6/2019 0:00,2019,7/1/2019 0:00,24234,2019-W28
7/14/2019 0:00,7/14/2019 0:00,195,July,7,-185,-43,1896-06-02 00:00:00,-43,-186,7/13/2019 0:00,2019,7/1/2019 0:00,24234,2019-W29
7/15/2019 0:00,7/15/2019 0:00,196,July,7,-185,-43,1896-06-03 00:00:00,-43,-186,7/13/2019 0:00,2019,7/1/2019 0:00,24234,2019-W29
7/16/2019 0:00,7/16/2019 0:00,197,July,7,-185,-43,1896-06-04 00:00:00,-43,-186,7/13/2019 0:00,2019,7/1/2019 0:00,24234,2019-W29
7/17/2019 0:00,7/17/2019 0:00,198,July,7,-185,-43,1896-06-05 00:00:00,-43,-186,7/13/2019 0:00,2019,7/1/2019 0:00,24234,2019-W29
7/18/2019 0:00,7/18/2019 0:00,199,July,7,-185,-43,1896-06-06 00:00:00,-43,-186,7/13/2019 0:00,2019,7/1/2019 0:00,24234,2019-W29
7/19/2019 0:00,7/19/2019 0:00,200,July,7,-184,-43,1896-06-07 00:00:00,-43,-186,7/13/2019 0:00,2019,7/1/2019 0:00,24234,2019-W29
7/20/2019 0:00,7/20/2019 0:00,201,July,7,-184,-43,1896-06-08 00:00:00,-43,-186,7/13/2019 0:00,2019,7/1/2019 0:00,24234,2019-W29
7/21/2019 0:00,7/21/2019 0:00,202,July,7,-184,-43,1896-06-09 00:00:00,-43,-185,7/20/2019 0:00,2019,7/1/2019 0:00,24234,2019-W30
7/22/2019 0:00,7/22/2019 0:00,203,July,7,-184,-43,1896-06-10 00:00:00,-43,-185,7/20/2019 0:00,2019,7/1/2019 0:00,24234,2019-W30
7/23/2019 0:00,7/23/2019 0:00,204,July,7,-184,-43,1896-06-11 00:00:00,-43,-185,7/20/2019 0:00,2019,7/1/2019 0:00,24234,2019-W30
7/24/2019 0:00,7/24/2019 0:00,205,July,7,-184,-43,1896-06-12 00:00:00,-43,-185,7/20/2019 0:00,2019,7/1/2019 0:00,24234,2019-W30
7/25/2019 0:00,7/25/2019 0:00,206,July,7,-184,-43,1896-06-13 00:00:00,-43,-185,7/20/2019 0:00,2019,7/1/2019 0:00,24234,2019-W30
7/26/2019 0:00,7/26/2019 0:00,207,July,7,-183,-43,1896-06-14 00:00:00,-43,-185,7/20/2019 0:00,2019,7/1/2019 0:00,24234,2019-W30
7/27/2019 0:00,7/27/2019 0:00,208,July,7,-183,-43,1896-06-15 00:00:00,-43,-185,7/20/2019 0:00,2019,7/1/2019 0:00,24234,2019-W30
7/28/2019 0:00,7/28/2019 0:00,209,July,7,-183,-43,1896-06-16 00:00:00,-43,-184,7/27/2019 0:00,2019,7/1/2019 0:00,24234,2019-W31
7/29/2019 0:00,7/29/2019 0:00,210,July,7,-183,-43,1896-06-17 00:00:00,-43,-184,7/27/2019 0:00,2019,7/1/2019 0:00,24234,2019-W31
7/30/2019 0:00,7/30/2019 0:00,211,July,7,-183,-43,1896-06-18 00:00:00,-43,-184,7/27/2019 0:00,2019,7/1/2019 0:00,24234,2019-W31
7/31/2019 0:00,7/31/2019 0:00,212,July,7,-183,-42,1896-06-19 00:00:00,-43,-184,7/27/2019 0:00,2019,7/1/2019 0:00,24234,2019-W31
8/1/2019 0:00,8/1/2019 0:00,213,August,8,-183,-42,1896-06-20 00:00:00,-42,-184,7/27/2019 0:00,2019,8/1/2019 0:00,24235,2019-W31
8/2/2019 0:00,8/2/2019 0:00,214,August,8,-182,-42,1896-06-21 00:00:00,-42,-184,7/27/2019 0:00,2019,8/1/2019 0:00,24235,2019-W31
8/3/2019 0:00,8/3/2019 0:00,215,August,8,-182,-42,1896-06-22 00:00:00,-42,-184,7/27/2019 0:00,2019,8/1/2019 0:00,24235,2019-W31
8/4/2019 0:00,8/4/2019 0:00,216,August,8,-182,-42,1896-06-23 00:00:00,-42,-183,8/3/2019 0:00,2019,8/1/2019 0:00,24235,2019-W32
8/5/2019 0:00,8/5/2019 0:00,217,August,8,-182,-42,1896-06-24 00:00:00,-42,-183,8/3/2019 0:00,2019,8/1/2019 0:00,24235,2019-W32
8/6/2019 0:00,8/6/2019 0:00,218,August,8,-182,-42,1896-06-25 00:00:00,-42,-183,8/3/2019 0:00,2019,8/1/2019 0:00,24235,2019-W32
8/7/2019 0:00,8/7/2019 0:00,219,August,8,-182,-42,1896-06-26 00:00:00,-42,-183,8/3/2019 0:00,2019,8/1/2019 0:00,24235,2019-W32
8/8/2019 0:00,8/8/2019 0:00,220,August,8,-182,-42,1896-06-27 00:00:00,-42,-183,8/3/2019 0:00,2019,8/1/2019 0:00,24235,2019-W32
8/9/2019 0:00,8/9/2019 0:00,221,August,8,-181,-42,1896-06-28 00:00:00,-42,-183,8/3/2019 0:00,2019,8/1/2019 0:00,24235,2019-W32
8/10/2019 0:00,8/10/2019 0:00,222,August,8,-181,-42,1896-06-29 00:00:00,-42,-183,8/3/2019 0:00,2019,8/1/2019 0:00,24235,2019-W32
8/11/2019 0:00,8/11/2019 0:00,223,August,8,-181,-42,1896-06-30 00:00:00,-42,-182,8/10/2019 0:00,2019,8/1/2019 0:00,24235,2019-W33
8/12/2019 0:00,8/12/2019 0:00,224,August,8,-181,-42,1896-07-01 00:00:00,-42,-182,8/10/2019 0:00,2019,8/1/2019 0:00,24235,2019-W33
8/13/2019 0:00,8/13/2019 0:00,225,August,8,-181,-42,1896-07-02 00:00:00,-42,-182,8/10/2019 0:00,2019,8/1/2019 0:00,24235,2019-W33
8/14/2019 0:00,8/14/2019 0:00,226,August,8,-181,-42,1896-07-03 00:00:00,-42,-182,8/10/2019 0:00,2019,8/1/2019 0:00,24235,2019-W33
8/15/2019 0:00,8/15/2019 0:00,227,August,8,-181,-42,1896-07-04 00:00:00,-42,-182,8/10/2019 0:00,2019,8/1/2019 0:00,24235,2019-W33
8/16/2019 0:00,8/16/2019 0:00,228,August,8,-180,-42,1896-07-05 00:00:00,-42,-182,8/10/2019 0:00,2019,8/1/2019 0:00,24235,2019-W33
8/17/2019 0:00,8/17/2019 0:00,229,August,8,-180,-42,1896-07-06 00:00:00,-42,-182,8/10/2019 0:00,2019,8/1/2019 0:00,24235,2019-W33
8/18/2019 0:00,8/18/2019 0:00,230,August,8,-180,-42,1896-07-07 00:00:00,-42,-181,8/17/2019 0:00,2019,8/1/2019 0:00,24235,2019-W34
8/19/2019 0:00,8/19/2019 0:00,231,August,8,-180,-42,1896-07-08 00:00:00,-42,-181,8/17/2019 0:00,2019,8/1/2019 0:00,24235,2019-W34
8/20/2019 0:00,8/20/2019 0:00,232,August,8,-180,-42,1896-07-09 00:00:00,-42,-181,8/17/2019 0:00,2019,8/1/2019 0:00,24235,2019-W34
8/21/2019 0:00,8/21/2019 0:00,233,August,8,-180,-42,1896-07-10 00:00:00,-42,-181,8/17/2019 0:00,2019,8/1/2019 0:00,24235,2019-W34
8/22/2019 0:00,8/22/2019 0:00,234,August,8,-180,-42,1896-07-11 00:00:00,-42,-181,8/17/2019 0:00,2019,8/1/2019 0:00,24235,2019-W34
8/23/2019 0:00,8/23/2019 0:00,235,August,8,-179,-42,1896-07-12 00:00:00,-42,-181,8/17/2019 0:00,2019,8/1/2019 0:00,24235,2019-W34
8/24/2019 0:00,8/24/2019 0:00,236,August,8,-179,-42,1896-07-13 00:00:00,-42,-181,8/17/2019 0:00,2019,8/1/2019 0:00,24235,2019-W34
8/25/2019 0:00,8/25/2019 0:00,237,August,8,-179,-42,1896-07-14 00:00:00,-42,-180,8/24/2019 0:00,2019,8/1/2019 0:00,24235,2019-W35
8/26/2019 0:00,8/26/2019 0:00,238,August,8,-179,-42,1896-07-15 00:00:00,-42,-180,8/24/2019 0:00,2019,8/1/2019 0:00,24235,2019-W35
8/27/2019 0:00,8/27/2019 0:00,239,August,8,-179,-42,1896-07-16 00:00:00,-42,-180,8/24/2019 0:00,2019,8/1/2019 0:00,24235,2019-W35
8/28/2019 0:00,8/28/2019 0:00,240,August,8,-179,-42,1896-07-17 00:00:00,-42,-180,8/24/2019 0:00,2019,8/1/2019 0:00,24235,2019-W35
8/29/2019 0:00,8/29/2019 0:00,241,August,8,-179,-42,1896-07-18 00:00:00,-42,-180,8/24/2019 0:00,2019,8/1/2019 0:00,24235,2019-W35
8/30/2019 0:00,8/30/2019 0:00,242,August,8,-178,-41,1896-07-19 00:00:00,-42,-180,8/24/2019 0:00,2019,8/1/2019 0:00,24235,2019-W35
8/31/2019 0:00,8/31/2019 0:00,243,August,8,-178,-41,1896-07-20 00:00:00,-42,-180,8/24/2019 0:00,2019,8/1/2019 0:00,24235,2019-W35
9/1/2019 0:00,9/1/2019 0:00,244,September,9,-178,-41,1896-07-21 00:00:00,-41,-179,8/31/2019 0:00,2019,9/1/2019 0:00,24236,2019-W36
9/2/2019 0:00,9/2/2019 0:00,245,September,9,-178,-41,1896-07-22 00:00:00,-41,-179,8/31/2019 0:00,2019,9/1/2019 0:00,24236,2019-W36
9/3/2019 0:00,9/3/2019 0:00,246,September,9,-178,-41,1896-07-23 00:00:00,-41,-179,8/31/2019 0:00,2019,9/1/2019 0:00,24236,2019-W36
9/4/2019 0:00,9/4/2019 0:00,247,September,9,-178,-41,1896-07-24 00:00:00,-41,-179,8/31/2019 0:00,2019,9/1/2019 0:00,24236,2019-W36
9/5/2019 0:00,9/5/2019 0:00,248,September,9,-178,-41,1896-07-25 00:00:00,-41,-179,8/31/2019 0:00,2019,9/1/2019 0:00,24236,2019-W36
9/6/2019 0:00,9/6/2019 0:00,249,September,9,-177,-41,1896-07-26 00:00:00,-41,-179,8/31/2019 0:00,2019,9/1/2019 0:00,24236,2019-W36
9/7/2019 0:00,9/7/2019 0:00,250,September,9,-177,-41,1896-07-27 00:00:00,-41,-179,8/31/2019 0:00,2019,9/1/2019 0:00,24236,2019-W36
9/8/2019 0:00,9/8/2019 0:00,251,September,9,-177,-41,1896-07-28 00:00:00,-41,-178,9/7/2019 0:00,2019,9/1/2019 0:00,24236,2019-W37
9/9/2019 0:00,9/9/2019 0:00,252,September,9,-177,-41,1896-07-29 00:00:00,-41,-178,9/7/2019 0:00,2019,9/1/2019 0:00,24236,2019-W37
9/10/2019 0:00,9/10/2019 0:00,253,September,9,-177,-41,1896-07-30 00:00:00,-41,-178,9/7/2019 0:00,2019,9/1/2019 0:00,24236,2019-W37
9/11/2019 0:00,9/11/2019 0:00,254,September,9,-177,-41,1896-07-31 00:00:00,-41,-178,9/7/2019 0:00,2019,9/1/2019 0:00,24236,2019-W37
9/12/2019 0:00,9/12/2019 0:00,255,September,9,-177,-41,1896-08-01 00:00:00,-41,-178,9/7/2019 0:00,2019,9/1/2019 0:00,24236,2019-W37
9/13/2019 0:00,9/13/2019 0:00,256,September,9,-176,-41,1896-08-02 00:00:00,-41,-178,9/7/2019 0:00,2019,9/1/2019 0:00,24236,2019-W37
9/14/2019 0:00,9/14/2019 0:00,257,September,9,-176,-41,1896-08-03 00:00:00,-41,-178,9/7/2019 0:00,2019,9/1/2019 0:00,24236,2019-W37
9/15/2019 0:00,9/15/2019 0:00,258,September,9,-176,-41,1896-08-04 00:00:00,-41,-177,9/14/2019 0:00,2019,9/1/2019 0:00,24236,2019-W38
9/16/2019 0:00,9/16/2019 0:00,259,September,9,-176,-41,1896-08-05 00:00:00,-41,-177,9/14/2019 0:00,2019,9/1/2019 0:00,24236,2019-W38
9/17/2019 0:00,9/17/2019 0:00,260,September,9,-176,-41,1896-08-06 00:00:00,-41,-177,9/14/2019 0:00,2019,9/1/2019 0:00,24236,2019-W38
9/18/2019 0:00,9/18/2019 0:00,261,September,9,-176,-41,1896-08-07 00:00:00,-41,-177,9/14/2019 0:00,2019,9/1/2019 0:00,24236,2019-W38
9/19/2019 0:00,9/19/2019 0:00,262,September,9,-176,-41,1896-08-08 00:00:00,-41,-177,9/14/2019 0:00,2019,9/1/2019 0:00,24236,2019-W38
9/20/2019 0:00,9/20/2019 0:00,263,September,9,-175,-41,1896-08-09 00:00:00,-41,-177,9/14/2019 0:00,2019,9/1/2019 0:00,24236,2019-W38
9/21/2019 0:00,9/21/2019 0:00,264,September,9,-175,-41,1896-08-10 00:00:00,-41,-177,9/14/2019 0:00,2019,9/1/2019 0:00,24236,2019-W38
9/22/2019 0:00,9/22/2019 0:00,265,September,9,-175,-41,1896-08-11 00:00:00,-41,-176,9/21/2019 0:00,2019,9/1/2019 0:00,24236,2019-W39
9/23/2019 0:00,9/23/2019 0:00,266,September,9,-175,-41,1896-08-12 00:00:00,-41,-176,9/21/2019 0:00,2019,9/1/2019 0:00,24236,2019-W39
9/24/2019 0:00,9/24/2019 0:00,267,September,9,-175,-41,1896-08-13 00:00:00,-41,-176,9/21/2019 0:00,2019,9/1/2019 0:00,24236,2019-W39
9/25/2019 0:00,9/25/2019 0:00,268,September,9,-175,-41,1896-08-14 00:00:00,-41,-176,9/21/2019 0:00,2019,9/1/2019 0:00,24236,2019-W39
9/26/2019 0:00,9/26/2019 0:00,269,September,9,-175,-41,1896-08-15 00:00:00,-41,-176,9/21/2019 0:00,2019,9/1/2019 0:00,24236,2019-W39
9/27/2019 0:00,9/27/2019 0:00,270,September,9,-174,-41,1896-08-16 00:00:00,-41,-176,9/21/2019 0:00,2019,9/1/2019 0:00,24236,2019-W39
9/28/2019 0:00,9/28/2019 0:00,271,September,9,-174,-41,1896-08-17 00:00:00,-41,-176,9/21/2019 0:00,2019,9/1/2019 0:00,24236,2019-W39
9/29/2019 0:00,9/29/2019 0:00,272,September,9,-174,-40,1896-08-18 00:00:00,-41,-175,9/28/2019 0:00,2019,9/1/2019 0:00,24236,2019-W40
9/30/2019 0:00,9/30/2019 0:00,273,September,9,-174,-40,1896-08-19 00:00:00,-41,-175,9/28/2019 0:00,2019,9/1/2019 0:00,24236,2019-W40
10/1/2019 0:00,10/1/2019 0:00,274,October,10,-174,-40,1896-08-20 00:00:00,-40,-175,9/28/2019 0:00,2019,10/1/2019 0:00,24237,2019-W40
10/2/2019 0:00,10/2/2019 0:00,275,October,10,-174,-40,1896-08-21 00:00:00,-40,-175,9/28/2019 0:00,2019,10/1/2019 0:00,24237,2019-W40
10/3/2019 0:00,10/3/2019 0:00,276,October,10,-174,-40,1896-08-22 00:00:00,-40,-175,9/28/2019 0:00,2019,10/1/2019 0:00,24237,2019-W40
10/4/2019 0:00,10/4/2019 0:00,277,October,10,-173,-40,1896-08-23 00:00:00,-40,-175,9/28/2019 0:00,2019,10/1/2019 0:00,24237,2019-W40
10/5/2019 0:00,10/5/2019 0:00,278,October,10,-173,-40,1896-08-24 00:00:00,-40,-175,9/28/2019 0:00,2019,10/1/2019 0:00,24237,2019-W40
10/6/2019 0:00,10/6/2019 0:00,279,October,10,-173,-40,1896-08-25 00:00:00,-40,-174,10/5/2019 0:00,2019,10/1/2019 0:00,24237,2019-W41
10/7/2019 0:00,10/7/2019 0:00,280,October,10,-173,-40,1896-08-26 00:00:00,-40,-174,10/5/2019 0:00,2019,10/1/2019 0:00,24237,2019-W41
10/8/2019 0:00,10/8/2019 0:00,281,October,10,-173,-40,1896-08-27 00:00:00,-40,-174,10/5/2019 0:00,2019,10/1/2019 0:00,24237,2019-W41
10/9/2019 0:00,10/9/2019 0:00,282,October,10,-173,-40,1896-08-28 00:00:00,-40,-174,10/5/2019 0:00,2019,10/1/2019 0:00,24237,2019-W41
10/10/2019 0:00,10/10/2019 0:00,283,October,10,-173,-40,1896-08-29 00:00:00,-40,-174,10/5/2019 0:00,2019,10/1/2019 0:00,24237,2019-W41
10/11/2019 0:00,10/11/2019 0:00,284,October,10,-172,-40,1896-08-30 00:00:00,-40,-174,10/5/2019 0:00,2019,10/1/2019 0:00,24237,2019-W41
10/12/2019 0:00,10/12/2019 0:00,285,October,10,-172,-40,1896-08-31 00:00:00,-40,-174,10/5/2019 0:00,2019,10/1/2019 0:00,24237,2019-W41
10/13/2019 0:00,10/13/2019 0:00,286,October,10,-172,-40,1896-09-01 00:00:00,-40,-173,10/12/2019 0:00,2019,10/1/2019 0:00,24237,2019-W42
10/14/2019 0:00,10/14/2019 0:00,287,October,10,-172,-40,1896-09-02 00:00:00,-40,-173,10/12/2019 0:00,2019,10/1/2019 0:00,24237,2019-W42
10/15/2019 0:00,10/15/2019 0:00,288,October,10,-172,-40,1896-09-03 00:00:00,-40,-173,10/12/2019 0:00,2019,10/1/2019 0:00,24237,2019-W42
10/16/2019 0:00,10/16/2019 0:00,289,October,10,-172,-40,1896-09-04 00:00:00,-40,-173,10/12/2019 0:00,2019,10/1/2019 0:00,24237,2019-W42
10/17/2019 0:00,10/17/2019 0:00,290,October,10,-172,-40,1896-09-05 00:00:00,-40,-173,10/12/2019 0:00,2019,10/1/2019 0:00,24237,2019-W42
10/18/2019 0:00,10/18/2019 0:00,291,October,10,-171,-40,1896-09-06 00:00:00,-40,-173,10/12/2019 0:00,2019,10/1/2019 0:00,24237,2019-W42
10/19/2019 0:00,10/19/2019 0:00,292,October,10,-171,-40,1896-09-07 00:00:00,-40,-173,10/12/2019 0:00,2019,10/1/2019 0:00,24237,2019-W42
10/20/2019 0:00,10/20/2019 0:00,293,October,10,-171,-40,1896-09-08 00:00:00,-40,-172,10/19/2019 0:00,2019,10/1/2019 0:00,24237,2019-W43
10/21/2019 0:00,10/21/2019 0:00,294,October,10,-171,-40,1896-09-09 00:00:00,-40,-172,10/19/2019 0:00,2019,10/1/2019 0:00,24237,2019-W43
10/22/2019 0:00,10/22/2019 0:00,295,October,10,-171,-40,1896-09-10 00:00:00,-40,-172,10/19/2019 0:00,2019,10/1/2019 0:00,24237,2019-W43
10/23/2019 0:00,10/23/2019 0:00,296,October,10,-171,-40,1896-09-11 00:00:00,-40,-172,10/19/2019 0:00,2019,10/1/2019 0:00,24237,2019-W43
10/24/2019 0:00,10/24/2019 0:00,297,October,10,-171,-40,1896-09-12 00:00:00,-40,-172,10/19/2019 0:00,2019,10/1/2019 0:00,24237,2019-W43
10/25/2019 0:00,10/25/2019 0:00,298,October,10,-170,-40,1896-09-13 00:00:00,-40,-172,10/19/2019 0:00,2019,10/1/2019 0:00,24237,2019-W43
10/26/2019 0:00,10/26/2019 0:00,299,October,10,-170,-40,1896-09-14 00:00:00,-40,-172,10/19/2019 0:00,2019,10/1/2019 0:00,24237,2019-W43
10/27/2019 0:00,10/27/2019 0:00,300,October,10,-170,-40,1896-09-15 00:00:00,-40,-171,10/26/2019 0:00,2019,10/1/2019 0:00,24237,2019-W44
10/28/2019 0:00,10/28/2019 0:00,301,October,10,-170,-40,1896-09-16 00:00:00,-40,-171,10/26/2019 0:00,2019,10/1/2019 0:00,24237,2019-W44
10/29/2019 0:00,10/29/2019 0:00,302,October,10,-170,-39,1896-09-17 00:00:00,-40,-171,10/26/2019 0:00,2019,10/1/2019 0:00,24237,2019-W44
10/30/2019 0:00,10/30/2019 0:00,303,October,10,-170,-39,1896-09-18 00:00:00,-40,-171,10/26/2019 0:00,2019,10/1/2019 0:00,24237,2019-W44
10/31/2019 0:00,10/31/2019 0:00,304,October,10,-170,-39,1896-09-19 00:00:00,-40,-171,10/26/2019 0:00,2019,10/1/2019 0:00,24237,2019-W44
11/1/2019 0:00,11/1/2019 0:00,305,November,11,-169,-39,1896-09-20 00:00:00,-39,-171,10/26/2019 0:00,2019,11/1/2019 0:00,24238,2019-W44
11/2/2019 0:00,11/2/2019 0:00,306,November,11,-169,-39,1896-09-21 00:00:00,-39,-171,10/26/2019 0:00,2019,11/1/2019 0:00,24238,2019-W44
11/3/2019 0:00,11/3/2019 0:00,307,November,11,-169,-39,1896-09-22 00:00:00,-39,-170,11/2/2019 0:00,2019,11/1/2019 0:00,24238,2019-W45
11/4/2019 0:00,11/4/2019 0:00,308,November,11,-169,-39,1896-09-23 00:00:00,-39,-170,11/2/2019 0:00,2019,11/1/2019 0:00,24238,2019-W45
11/5/2019 0:00,11/5/2019 0:00,309,November,11,-169,-39,1896-09-24 00:00:00,-39,-170,11/2/2019 0:00,2019,11/1/2019 0:00,24238,2019-W45
11/6/2019 0:00,11/6/2019 0:00,310,November,11,-169,-39,1896-09-25 00:00:00,-39,-170,11/2/2019 0:00,2019,11/1/2019 0:00,24238,2019-W45
11/7/2019 0:00,11/7/2019 0:00,311,November,11,-169,-39,1896-09-26 00:00:00,-39,-170,11/2/2019 0:00,2019,11/1/2019 0:00,24238,2019-W45
11/8/2019 0:00,11/8/2019 0:00,312,November,11,-168,-39,1896-09-27 00:00:00,-39,-170,11/2/2019 0:00,2019,11/1/2019 0:00,24238,2019-W45
11/9/2019 0:00,11/9/2019 0:00,313,November,11,-168,-39,1896-09-28 00:00:00,-39,-170,11/2/2019 0:00,2019,11/1/2019 0:00,24238,2019-W45
11/10/2019 0:00,11/10/2019 0:00,314,November,11,-168,-39,1896-09-29 00:00:00,-39,-169,11/9/2019 0:00,2019,11/1/2019 0:00,24238,2019-W46
11/11/2019 0:00,11/11/2019 0:00,315,November,11,-168,-39,1896-09-30 00:00:00,-39,-169,11/9/2019 0:00,2019,11/1/2019 0:00,24238,2019-W46
11/12/2019 0:00,11/12/2019 0:00,316,November,11,-168,-39,1896-10-01 00:00:00,-39,-169,11/9/2019 0:00,2019,11/1/2019 0:00,24238,2019-W46
